Prospect ID,Lead Number,Lead Origin,Lead Source,Do Not Email,Do Not Call,Converted,TotalVisits,Total Time Spent on Website,Page Views Per Visit,Last Activity,Country,Specialization,How did you hear about X Education,What is your current occupation,What matters most to you in choosing a course,Search,Magazine,Newspaper Article,X Education Forums,Newspaper,Digital Advertisement,Through Recommendations,Receive More Updates About Our Courses,Tags,Lead Quality,Update me on Supply Chain Content,Get updates on DM Content,Lead Profile,City,Asymmetrique Activity Index,Asymmetrique Profile Index,Asymmetrique Activity Score,Asymmetrique Profile Score,I agree to pay the amount through cheque,A free copy of Mastering The Interview,Last Notable Activity,Score
bb954e93-1e14-40bb-b6eb-479297574e53,581627,API,Olark Chat,No,No,0,2.0,189,1.0,Email Opened,,,,,,No,No,No,No,No,No,No,No,,,No,No,,,01.High,02.Medium,17.0,15.0,No,No,Email Opened,4.0
bf1274fe-c590-495b-9059-827c4b23a0ac,597919,Landing Page Submission,Direct Traffic,No,No,0,1.0,262,1.0,Converted to Lead,India,Operations Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,,No,No,Select,Mumbai,,,,,No,No,Modified,4.0
889c23c8-84d0-4936-97ad-7b438dc2e2d7,621242,Landing Page Submission,Direct Traffic,Yes,No,0,1.0,2,1.0,Email Bounced,India,,,Student,,No,No,No,No,No,No,No,No,,,No,No,,Other Cities,,,,,No,No,Modified,4.0
7b443574-0c7d-4a7c-ac9d-027a1390b0a0,603286,Landing Page Submission,Direct Traffic,Yes,No,0,5.0,60,5.0,Page Visited on Website,India,Retail Management,,,,No,No,No,No,No,No,No,No,,,No,No,,Other Cities,,,,,No,No,Modified,4.0
aa5a7ddf-b20e-4e2e-a477-15227ca4e96a,585266,Landing Page Submission,Direct Traffic,Yes,No,0,2.0,131,2.0,SMS Sent,India,Travel and Tourism,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,invalid number,Worst,No,No,Select,Tier II Cities,02.Medium,02.Medium,13.0,15.0,No,Yes,SMS Sent,4.0
af066d30-fe96-41f9-a3cc-05c5ef3fb6f9,626562,API,Olark Chat,No,No,0,0.0,0,0.0,Email Opened,,,,,,No,No,No,No,No,No,No,No,,,No,No,,,,,,,No,No,Email Opened,4.0
57654baf-d9ae-4a38-bb4b-0928a3b0198b,593058,API,Olark Chat,No,No,0,0.0,0,0.0,SMS Sent,,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,,No,No,Select,Select,02.Medium,02.Medium,14.0,15.0,No,No,SMS Sent,4.0
a05cd23c-7902-4a6b-9d7a-f48a36966361,637140,API,Google,No,No,0,6.0,430,3.0,Page Visited on Website,India,,,,,No,No,No,No,No,No,No,No,,,No,No,,,02.Medium,02.Medium,14.0,15.0,No,No,Page Visited on Website,4.0
7c2e878e-ed71-45df-8f60-bc94e59db574,621676,Landing Page Submission,Direct Traffic,No,No,0,2.0,739,2.0,Email Opened,India,Finance Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Already a student,Worst,No,No,Student of SomeSchool,Mumbai,,,,,No,Yes,Email Opened,4.0
a0e1b6d0-2981-41be-84b7-df2981440ac6,634459,Landing Page Submission,Direct Traffic,No,No,0,4.0,325,2.0,Email Opened,India,Supply Chain Management,,,,No,No,No,No,No,No,No,No,,,No,No,,Mumbai,02.Medium,01.High,14.0,18.0,No,Yes,Email Opened,4.0
adfcdf9e-4481-4640-b5d1-650506a80795,655079,API,Google,No,No,0,2.0,75,1.0,Email Opened,India,,,,,No,No,No,No,No,No,No,No,,,No,No,,,02.Medium,02.Medium,13.0,15.0,No,No,Email Opened,4.0
763834b1-4982-4609-a91b-b167b26f1caf,631746,Landing Page Submission,Google,No,No,0,7.0,159,2.33,Email Opened,India,IT Projects Management,Online Search,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,Might be,No,No,Select,Thane & Outskirts,02.Medium,02.Medium,13.0,14.0,No,No,Modified,4.0
61c76195-070e-46b4-b28f-0a1756ae1c32,582904,API,Olark Chat,No,No,0,0.0,0,0.0,Email Opened,,,,,,No,No,No,No,No,No,No,No,,,No,No,,,02.Medium,02.Medium,15.0,15.0,No,No,Email Opened,4.0
d045d982-e23f-409a-af61-9c01c39db041,621733,Landing Page Submission,Direct Traffic,No,No,0,2.0,201,2.0,Email Opened,India,Marketing Management,,,,No,No,No,No,No,No,No,No,,,No,No,,Other Metro Cities,,,,,No,Yes,Email Opened,4.0
8138132e-9209-4200-975e-e0ce2504fd97,646266,API,Olark Chat,No,No,0,0.0,0,0.0,Email Opened,,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Interested in other courses,,No,No,Select,Select,02.Medium,02.Medium,14.0,15.0,No,No,Modified,4.0
49871db3-ebf6-47ef-b670-1ba8cda1a44b,640435,Landing Page Submission,Google,No,No,0,4.0,137,4.0,Email Opened,India,Supply Chain Management,Online Search,,,No,No,No,No,No,No,No,No,,,No,No,,Mumbai,02.Medium,01.High,13.0,18.0,No,No,Email Opened,4.0
61e487c0-ad39-44d3-86df-9800af069a30,633630,Landing Page Submission,Organic Search,No,No,0,6.0,136,6.0,Page Visited on Website,India,Media and Advertising,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,switched off,,No,No,Select,Mumbai,,,,,No,Yes,Modified,4.0
6955f938-d497-4baa-92d7-8513d8cc9af1,601783,Landing Page Submission,Direct Traffic,No,No,0,2.0,287,2.0,Page Visited on Website,India,Finance Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Interested in other courses,Worst,No,No,Other Leads,Mumbai,,,,,No,Yes,Modified,4.0
7e002798-43de-4c55-9ccb-6c2bebf7a8a7,641663,Landing Page Submission,Direct Traffic,Yes,No,0,1.0,191,1.0,Email Bounced,India,IT Projects Management,,,,No,No,No,No,No,No,No,No,,,No,No,,Mumbai,02.Medium,02.Medium,15.0,15.0,No,Yes,Modified,4.0
1efc1033-ec74-459b-9f2a-b9a26996746c,602101,Landing Page Submission,Direct Traffic,No,No,0,1.0,28,1.0,Converted to Lead,India,Retail Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Already a student,Worst,No,No,Student of SomeSchool,Other Cities,,,,,No,Yes,Modified,4.0
c2cf7eb4-445b-4ad6-9bb7-671bebdb6f85,614723,Landing Page Submission,Google,No,No,0,12.0,48,3.0,Page Visited on Website,India,Business Administration,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Interested  in full time MBA,,No,No,Select,Mumbai,,,,,No,Yes,Page Visited on Website,4.0
5f3e6c4c-1f47-4d33-806c-e9361f4941b4,592040,Landing Page Submission,Direct Traffic,No,No,0,2.0,155,2.0,Page Visited on Website,India,Retail Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,,No,No,Select,Mumbai,02.Medium,01.High,14.0,18.0,No,Yes,Page Visited on Website,4.0
e1f1852e-dfd5-457d-a421-746299376a0d,592427,API,Olark Chat,No,No,0,0.0,0,0.0,Olark Chat Conversation,,,,,,No,No,No,No,No,No,No,No,,,No,No,,,02.Medium,02.Medium,14.0,15.0,No,No,Modified,4.0
10682f9f-54cb-4318-b6f8-0f71fe5d9568,612830,Landing Page Submission,Direct Traffic,No,No,0,9.0,165,4.5,Email Opened,India,Human Resource Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,Might be,No,No,Select,Select,,,,,No,No,Email Opened,4.0
5266bf8f-ee44-4847-a8cc-19d49e30dfa9,658278,API,Direct Traffic,No,No,0,2.0,205,2.0,Olark Chat Conversation,India,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Interested  in full time MBA,,No,No,Select,Select,03.Low,02.Medium,11.0,15.0,No,No,Modified,4.0
65c9b622-c12f-4c66-ab62-00b54bd14b5b,630589,API,Olark Chat,No,No,1,0.0,0,0.0,Email Opened,,,,,,No,No,No,No,No,No,No,No,,,No,No,,,,,,,No,No,Email Opened,4.0
e17c2995-505a-4528-b3cd-941447f98df1,608663,Landing Page Submission,Direct Traffic,No,No,0,6.0,184,6.0,SMS Sent,India,Human Resource Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,Might be,No,No,Select,Mumbai,,,,,No,Yes,SMS Sent,4.0
c5ef3a51-c92a-474a-a33a-7df40e514b14,587886,Landing Page Submission,Direct Traffic,No,No,0,3.0,451,3.0,SMS Sent,India,Human Resource Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,switched off,Not Sure,No,No,Select,Mumbai,02.Medium,01.High,13.0,18.0,No,Yes,SMS Sent,4.0
0c6c3a81-b6f2-4bd0-9f08-1a188af6b481,638770,API,Google,No,No,0,1.0,257,1.0,Unreachable,India,,,,,No,No,No,No,No,No,No,No,,,No,No,,,02.Medium,02.Medium,13.0,15.0,No,No,Modified,4.0
22027f9e-2e7e-4822-9ab8-93749ddb6a9b,657010,API,Olark Chat,No,No,0,0.0,0,0.0,Email Opened,,,,,,No,No,No,No,No,No,No,No,,,No,No,,,02.Medium,02.Medium,15.0,15.0,No,No,Email Opened,4.0
02a3017e-d3b2-4b2b-81f0-9ae7604e3edb,590478,Landing Page Submission,Direct Traffic,No,No,0,1.0,281,1.0,Converted to Lead,India,Human Resource Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Already a student,Worst,No,No,Student of SomeSchool,Other Cities of Maharashtra,01.High,01.High,16.0,17.0,No,Yes,Modified,4.0
cc95cc32-cb0b-4109-a813-a1acd6817fcd,592439,Landing Page Submission,Direct Traffic,Yes,No,0,1.0,353,1.0,Email Bounced,India,IT Projects Management,,,,No,No,No,No,No,No,No,No,,,No,No,,Mumbai,02.Medium,02.Medium,15.0,15.0,No,Yes,Modified,4.0
d235513a-107d-436b-b763-08b752983186,628524,API,Olark Chat,No,No,0,0.0,0,0.0,Email Opened,,,,,,No,No,No,No,No,No,No,No,,,No,No,,,,,,,No,No,Email Opened,4.0
fa96aa84-0370-4a54-9e0a-95681081c70d,653302,Landing Page Submission,Direct Traffic,No,No,0,2.0,190,2.0,Email Opened,India,International Business,,,,No,No,No,No,No,No,No,No,,,No,No,,Mumbai,02.Medium,01.High,13.0,18.0,No,Yes,Email Opened,4.0
70c30997-dad6-41cc-be17-9e33aab93cbb,623134,API,Olark Chat,No,No,1,0.0,0,0.0,Email Opened,,,,,,No,No,No,No,No,No,No,No,,,No,No,,,,,,,No,No,Email Opened,4.0
41b4eda5-445c-4176-bddb-d3785c6e0c9d,644036,API,Google,No,No,0,5.0,324,2.5,Email Opened,India,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Interested in other courses,,No,No,Select,Select,02.Medium,02.Medium,13.0,15.0,No,No,Modified,4.0
b66b27a0-a601-4cdd-9710-eab906bdf6aa,615737,API,Direct Traffic,No,No,0,2.0,295,2.0,Email Opened,India,,,,,No,No,No,No,No,No,No,No,,,No,No,,,,,,,No,No,Email Opened,4.0
a27f3274-ebe2-4e6a-9e01-5000ba2a7e65,627085,API,Olark Chat,No,No,0,0.0,0,0.0,Email Opened,,,,,,No,No,No,No,No,No,No,No,,,No,No,,,,,,,No,No,Email Opened,4.0
32a2ec27-15a2-4577-9fcc-4a09c19d3f8a,615795,API,Olark Chat,No,No,0,0.0,0,0.0,Email Opened,,,,,,No,No,No,No,No,No,No,No,,,No,No,,,,,,,No,No,Email Opened,4.0
bca41b3f-5223-4f33-b592-71b55dfb4a43,642182,API,Olark Chat,No,No,0,0.0,0,0.0,Olark Chat Conversation,,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Interested in other courses,,No,No,Select,Select,02.Medium,02.Medium,15.0,15.0,No,No,Modified,4.0
80ffbb0e-a3e7-4afe-905d-0172fdd48a15,658070,Landing Page Submission,Direct Traffic,No,No,0,7.0,74,2.33,Unreachable,India,Finance Management,Multiple Sources,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,Not Sure,No,No,Select,Mumbai,02.Medium,01.High,13.0,18.0,No,No,Modified,4.0
a70c10e6-4002-46d3-a64e-531ed8857e4b,586577,API,Google,No,No,0,1.0,200,1.0,Converted to Lead,India,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,Not Sure,No,No,Select,Select,02.Medium,02.Medium,14.0,15.0,No,No,Modified,4.0
f4ed584c-828a-4b8d-b998-67dc82af4a97,647649,API,Organic Search,No,No,0,4.0,287,4.0,SMS Sent,India,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,Not Sure,No,No,Select,Select,02.Medium,02.Medium,14.0,15.0,No,No,Modified,4.0
9b9ebbf5-a785-41f5-abde-fb6a42d53dc7,656586,API,Olark Chat,No,No,0,0.0,0,0.0,Olark Chat Conversation,,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Interested in other courses,Not Sure,No,No,Other Leads,Select,02.Medium,02.Medium,15.0,14.0,No,No,Modified,4.0
9270e4a9-f594-48f0-9b1b-a26f627bfa02,625253,Landing Page Submission,Direct Traffic,Yes,No,0,3.0,280,3.0,Email Bounced,India,IT Projects Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Already a student,Worst,No,No,Student of SomeSchool,Mumbai,,,,,No,Yes,Modified,4.0
fa855f04-a01a-4fc2-99aa-29cf47183237,590690,API,Olark Chat,No,No,0,0.0,0,0.0,SMS Sent,,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,,No,No,Select,Select,02.Medium,02.Medium,14.0,15.0,No,No,SMS Sent,4.0
48395c3c-19ca-4d3a-8e46-977bc44f1866,582135,API,Olark Chat,No,No,0,0.0,0,0.0,Email Opened,,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Already a student,,No,No,Potential Lead,Select,01.High,02.Medium,16.0,16.0,No,No,Modified,4.0
113dd11b-4bdb-43da-95f0-c4ce4818de98,655338,API,Referral Sites,No,No,0,1.0,153,1.0,Converted to Lead,United Kingdom,,,,,No,No,No,No,No,No,No,No,,,No,No,,,02.Medium,02.Medium,14.0,13.0,No,No,Modified,4.0
689db81b-73aa-4ff1-91a1-baf2ffcc560a,587667,Landing Page Submission,Direct Traffic,No,No,0,1.0,55,1.0,Converted to Lead,India,Marketing Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Already a student,Worst,No,No,Student of SomeSchool,Mumbai,01.High,01.High,16.0,18.0,No,Yes,Modified,4.0
06b09054-bd07-4e9a-bb0e-b0e3c13b8f30,605331,API,Olark Chat,Yes,No,0,0.0,0,0.0,Email Bounced,,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Interested in other courses,Not Sure,No,No,Select,Select,,,,,No,No,Modified,4.0
2973d0e2-9e47-4f5b-916f-a66e7057b9ca,607765,Landing Page Submission,Direct Traffic,No,No,0,2.0,96,2.0,Email Opened,India,Finance Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,,No,No,Select,Mumbai,,,,,No,Yes,Modified,4.0
4d2a4afe-491e-4f27-b215-4d30ae8ef912,627772,Landing Page Submission,Direct Traffic,No,No,0,2.0,298,2.0,Email Opened,India,Finance Management,Select,Student,Better Career Prospects,No,No,No,No,No,No,No,No,Already a student,Worst,No,No,Student of SomeSchool,Mumbai,,,,,No,Yes,Email Opened,4.0
6f9bdf8d-21ff-4615-9811-168922e89193,633759,API,Olark Chat,Yes,No,0,0.0,0,0.0,Email Bounced,,,,,,No,No,No,No,No,No,No,No,,,No,No,,,02.Medium,02.Medium,15.0,15.0,No,No,Modified,3.0
6be74234-525d-11e6-96be-22000aa8e760,654190,Lead Import,Facebook,No,No,0,,345,,,,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,,No,No,Select,Other Cities,02.Medium,02.Medium,13.0,13.0,No,No,Modified,3.0
085e660a-fc99-42d3-a874-ca585082358d,656887,API,Olark Chat,No,No,0,0.0,0,0.0,Email Opened,,,,,,No,No,No,No,No,No,No,No,,,No,No,,,01.High,02.Medium,16.0,15.0,No,No,Email Opened,3.0
848fef69-c5fe-4973-839e-863307cdc5bb,653104,API,Organic Search,No,No,0,3.0,306,3.0,Email Opened,India,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,Might be,No,No,Select,Select,02.Medium,02.Medium,14.0,15.0,No,No,Email Opened,3.0
860dcd1a-427f-43d4-8160-8c7c0de972e7,603600,Landing Page Submission,Direct Traffic,No,No,0,4.0,251,4.0,Page Visited on Website,India,IT Projects Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,,No,No,Select,Thane & Outskirts,,,,,No,Yes,Modified,3.0
a27a3770-6585-41e2-b7d8-f07a6740fb85,648466,API,Organic Search,No,No,0,1.0,225,1.0,Converted to Lead,India,,,,,No,No,No,No,No,No,No,No,,,No,No,,,03.Low,02.Medium,11.0,15.0,No,No,Modified,3.0
84a7c6cc-022f-49d4-8121-64ed9ce42f41,646014,API,Google,No,No,0,2.0,138,2.0,Email Opened,India,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,,No,No,Select,Select,02.Medium,02.Medium,14.0,15.0,No,No,Email Opened,3.0
927866c7-4b30-4819-94a1-222d9d4638a6,606153,API,Olark Chat,No,No,0,0.0,0,0.0,Email Opened,,,,,,No,No,No,No,No,No,No,No,,,No,No,,,,,,,No,No,Email Opened,3.0
09439c8f-7345-41cb-88cf-b05ef7768a22,601382,API,Organic Search,No,No,0,1.0,534,1.0,Converted to Lead,India,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,,No,No,Select,Select,,,,,No,No,Modified,3.0
78242456-cfe4-4ef9-af1f-04a4f83a9cbd,600899,Landing Page Submission,Direct Traffic,No,No,0,3.0,358,3.0,Email Opened,India,Marketing Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Graduation in progress,Worst,No,No,Select,Mumbai,,,,,No,Yes,Email Opened,3.0
8a510532-23ee-4277-880e-d691ddd1b8aa,596296,Landing Page Submission,Direct Traffic,No,No,0,2.0,221,2.0,Page Visited on Website,United States,IT Projects Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Already a student,,No,No,Select,Mumbai,,,,,No,Yes,Modified,3.0
25b23662-2da1-48ae-9cf1-b1a5b2a31bb6,634263,Landing Page Submission,Google,No,No,0,5.0,70,5.0,Email Opened,India,Marketing Management,Word Of Mouth,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,,No,No,Select,Mumbai,02.Medium,01.High,14.0,18.0,No,No,Email Opened,3.0
70f5b6ee-c704-4edf-a09e-0f955cb8264d,602170,Landing Page Submission,Direct Traffic,No,No,0,2.0,377,2.0,Email Opened,India,E-Business,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,,No,No,Select,Other Cities of Maharashtra,,,,,No,Yes,Email Opened,3.0
148a8258-5e36-4935-85a5-9f544e2dc600,657077,API,Google,No,No,0,2.0,362,2.0,Email Link Clicked,India,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Interested in other courses,,No,No,Select,Select,03.Low,02.Medium,12.0,15.0,No,No,Modified,3.0
eaeefedb-f6e4-4c8e-afa2-14c3b9406aca,617000,API,Google,No,No,0,2.0,52,2.0,SMS Sent,India,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,,No,No,Select,Select,,,,,No,No,SMS Sent,3.0
9acf78ad-a77d-4181-a875-1248fcc2a08a,598930,Landing Page Submission,Direct Traffic,No,No,0,2.0,190,2.0,Email Opened,India,Supply Chain Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Already a student,Worst,No,No,Student of SomeSchool,Mumbai,,,,,No,No,Email Opened,3.0
7f0c404f-3b2d-4d0e-b5e6-cc5bb0bab65d,659555,Landing Page Submission,Google,No,No,0,2.0,511,2.0,Form Submitted on Website,India,Healthcare Management,Student of SomeSchool,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Diploma holder (Not Eligible),,No,No,Select,Mumbai,03.Low,02.Medium,9.0,15.0,No,No,Modified,3.0
6427c407-2671-4ec8-9836-4e9fcbf97ca5,607471,API,Google,No,No,0,2.0,125,2.0,Converted to Lead,India,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,Not Sure,No,No,Select,Select,,,,,No,No,Modified,3.0
bc5c0360-ab6c-49a3-8864-52ed67da0a11,599976,Landing Page Submission,Direct Traffic,No,No,0,1.0,562,1.0,Converted to Lead,India,Finance Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,,,No,No,Select,Mumbai,,,,,No,Yes,Modified,3.0
51a4fa01-a13d-4ae4-aa6c-3c82a496ec31,594849,Landing Page Submission,Direct Traffic,Yes,No,0,1.0,258,1.0,Email Bounced,United States,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Already a student,Worst,No,No,Student of SomeSchool,Select,,,,,No,No,Modified,3.0
f87ef914-99a2-4c1a-89fc-e49585b320cc,588310,Landing Page Submission,Direct Traffic,No,No,0,2.0,742,2.0,Email Opened,India,IT Projects Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Interested in other courses,Worst,No,No,Select,Mumbai,03.Low,02.Medium,11.0,15.0,No,Yes,Email Opened,3.0
b7bb85cc-b6e3-44ea-bdda-09b7c2bfa282,621535,Landing Page Submission,Google,No,No,0,3.0,405,3.0,Email Opened,India,Finance Management,Online Search,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,,No,No,Select,Thane & Outskirts,,,,,No,No,Email Opened,3.0
35e32bae-f81f-472c-b0a0-9fe892806920,595604,API,Olark Chat,No,No,0,0.0,0,0.0,Email Opened,,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Already a student,,No,No,Select,Select,02.Medium,02.Medium,13.0,15.0,No,No,Modified,3.0
1e8b9333-dcac-4e7b-8ff1-6cdbe9726db0,651923,API,Google,No,No,0,1.0,300,1.0,Converted to Lead,India,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Interested in other courses,,No,No,Select,Select,02.Medium,02.Medium,14.0,15.0,No,No,Modified,3.0
4074ce22-c2a9-4a3f-abfa-4aea360df260,600843,API,Google,No,No,0,7.0,11,2.33,Page Visited on Website,India,,,,,No,No,No,No,No,No,No,No,,,No,No,,,,,,,No,No,Page Visited on Website,3.0
0e4eec26-1d58-4837-8063-e1b0e5c51907,607605,Landing Page Submission,Direct Traffic,No,No,0,2.0,143,2.0,Converted to Lead,India,Business Administration,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Interested in other courses,,No,No,Select,Tier II Cities,,,,,No,Yes,Modified,3.0
2985cee2-f6ee-4348-86d5-4ff09d007710,603248,API,Google,No,No,0,4.0,352,2.0,Page Visited on Website,India,,,,,No,No,No,No,No,No,No,No,,,No,No,,,,,,,No,No,Page Visited on Website,3.0
597cdab1-6532-491e-b393-feae201d8427,607266,Landing Page Submission,Direct Traffic,No,No,0,2.0,231,2.0,Page Visited on Website,India,Human Resource Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,,No,No,Select,Mumbai,,,,,No,Yes,Modified,3.0
6d2fca73-452e-4817-8b11-72d01653a416,594029,Landing Page Submission,Direct Traffic,No,No,0,3.0,193,3.0,Olark Chat Conversation,India,Finance Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Already a student,Worst,No,No,Student of SomeSchool,Mumbai,,,,,No,Yes,Modified,3.0
6be74452-525d-11e6-96be-22000aa8e760,654192,Lead Import,Facebook,No,No,0,,97,,,,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,,No,No,Select,Mumbai,02.Medium,02.Medium,13.0,15.0,No,No,Modified,3.0
faae7fe3-00b2-4124-b47a-6c1b17e99f76,654908,API,Organic Search,No,No,0,3.0,232,3.0,Unreachable,India,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,switched off,Not Sure,No,No,Select,Select,03.Low,02.Medium,12.0,15.0,No,No,Modified,3.0
49ebdc35-ceb1-4b95-ba1b-ca65191fa01d,634981,API,Google,No,No,0,2.0,403,2.0,Olark Chat Conversation,India,,,,,No,No,No,No,No,No,No,No,,,No,No,,,01.High,02.Medium,16.0,15.0,No,No,Modified,3.0
86b80537-fa99-4a07-935b-d8c1c0e61f0c,637842,Landing Page Submission,Google,No,No,0,5.0,228,5.0,Email Opened,India,Finance Management,Online Search,,,No,No,No,No,No,No,No,No,,,No,No,,Thane & Outskirts,02.Medium,01.High,14.0,17.0,No,No,Email Opened,3.0
30f0de77-425c-4d14-9653-abcb9a03d254,598761,Landing Page Submission,Google,No,No,0,4.0,113,4.0,Email Opened,India,Finance Management,Student of SomeSchool,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,,No,No,Select,Mumbai,,,,,No,No,Email Opened,3.0
f51c8fd3-9068-462d-ac46-a83d6c2a9997,585394,API,Google,No,No,0,2.0,86,1.0,Olark Chat Conversation,India,,,,,No,No,No,No,No,No,No,No,,,No,No,,,01.High,02.Medium,17.0,15.0,No,No,Modified,3.0
78ae0113-52b0-4473-ada0-d4b43a88197f,595294,Landing Page Submission,Direct Traffic,No,No,0,2.0,437,2.0,Email Opened,India,Hospitality Management,Select,Student,Better Career Prospects,No,No,No,No,No,No,No,No,Already a student,Worst,No,No,Student of SomeSchool,Mumbai,,,,,No,Yes,Email Opened,3.0
40f75b9e-e568-4823-aa65-50a5310cf6d3,600105,API,Google,No,No,0,4.0,307,4.0,Converted to Lead,,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Already a student,Worst,No,No,Student of SomeSchool,Select,,,,,No,No,Modified,3.0
e158b54b-25da-4fa1-96f3-f03422868563,615009,API,Olark Chat,No,No,0,0.0,0,0.0,Email Opened,,,,,,No,No,No,No,No,No,No,No,,,No,No,,,,,,,No,No,Email Opened,3.0
4d6fbc13-4bc5-44c9-8a71-684f5a7b10c8,627081,API,Google,Yes,No,0,3.0,438,3.0,Email Bounced,India,,,,,No,No,No,No,No,No,No,No,,,No,No,,,,,,,No,No,Modified,3.0
b84322d7-4408-4018-9deb-b05e14768e74,632216,API,Google,No,No,0,10.0,16,5.0,Email Opened,India,,,,,No,No,No,No,No,No,No,No,,,No,No,,,,,,,No,No,Email Opened,3.0
bf33f6d5-3e1c-4a92-933e-ec07dee06a32,649474,API,Olark Chat,No,No,0,0.0,0,0.0,Olark Chat Conversation,,,,,,No,No,No,No,No,No,No,No,,,No,No,,,01.High,02.Medium,16.0,15.0,No,No,Olark Chat Conversation,3.0
424571be-bd69-471d-b70d-069b6520100d,592929,API,Olark Chat,No,No,0,0.0,0,0.0,Olark Chat Conversation,,Select,Select,Student,Better Career Prospects,No,No,No,No,No,No,No,No,Already a student,Worst,No,No,Select,Select,01.High,02.Medium,17.0,15.0,No,No,Modified,3.0
f5888844-23f6-4bd5-977c-107a6213545a,613149,API,Google,Yes,No,0,2.0,56,2.0,Email Bounced,India,,,,,No,No,No,No,No,No,No,No,,,No,No,,,,,,,No,No,Modified,3.0
255140fe-e374-481b-a198-ee4f7e37b018,609041,Landing Page Submission,Direct Traffic,Yes,No,0,15.0,56,5.0,Page Visited on Website,India,Supply Chain Management,,,,No,No,No,No,No,No,No,No,,,No,No,,Mumbai,,,,,No,Yes,Modified,3.0
