Prospect ID,Lead Number,Lead Origin,Lead Source,Do Not Email,Do Not Call,Converted,TotalVisits,Total Time Spent on Website,Page Views Per Visit,Last Activity,Country,Specialization,How did you hear about X Education,What is your current occupation,What matters most to you in choosing a course,Search,Magazine,Newspaper Article,X Education Forums,Newspaper,Digital Advertisement,Through Recommendations,Receive More Updates About Our Courses,Tags,Lead Quality,Update me on Supply Chain Content,Get updates on DM Content,Lead Profile,City,Asymmetrique Activity Index,Asymmetrique Profile Index,Asymmetrique Activity Score,Asymmetrique Profile Score,I agree to pay the amount through cheque,A free copy of Mastering The Interview,Last Notable Activity
d0694c4f-1747-4065-9c5b-74baa1f9ab82,584528,API,Olark Chat,No,No,1,11.0,1882,2.75,Email Opened,India,Select,Select,Unemployed,Better Career Prospects,Yes,No,No,No,No,No,Yes,No,Will revert after reading the email,Might be,No,No,Select,Select,02.Medium,02.Medium,14.0,15.0,No,No,Email Opened
2cd9ea36-23d7-49c3-b255-a9361a4fa81b,659782,Landing Page Submission,Direct Traffic,No,No,0,5.0,224,1.67,Page Visited on Website,India,Operations Management,,,,No,No,No,No,No,No,No,No,,,No,No,,Other Cities of Maharashtra,02.Medium,01.High,13.0,17.0,No,Yes,Page Visited on Website
cd014034-ad2f-4e55-8614-7528cd5ca30e,584655,Landing Page Submission,Direct Traffic,No,No,0,5.0,21,5.0,SMS Sent,India,Retail Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,switched off,Not Sure,No,No,Select,Mumbai,02.Medium,01.High,13.0,18.0,No,Yes,SMS Sent
fb8dd4c0-7507-4c34-9bef-674057bb769e,639863,Landing Page Submission,Direct Traffic,No,No,0,4.0,166,4.0,Email Opened,India,Select,Multiple Sources,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Select,Mumbai,03.Low,01.High,10.0,18.0,No,No,Modified
8b2891a1-4d88-4a7b-99e7-e3c8ceb053eb,635315,Landing Page Submission,Direct Traffic,No,No,1,5.0,44,5.0,SMS Sent,India,Human Resource Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Select,Tier II Cities,02.Medium,01.High,15.0,17.0,No,Yes,SMS Sent
53953744-234a-4cb9-9af4-bcc47eb472f4,646238,Landing Page Submission,Direct Traffic,No,No,0,3.0,224,3.0,Olark Chat Conversation,India,Supply Chain Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Interested in other courses,,No,No,Select,Mumbai,02.Medium,01.High,15.0,18.0,No,Yes,Olark Chat Conversation
53c4e210-3344-4737-813f-74ef9a747ab6,604872,Landing Page Submission,Direct Traffic,No,No,0,3.0,1709,3.0,SMS Sent,India,Marketing Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,Not Sure,No,No,Select,Mumbai,,,,,No,Yes,SMS Sent
62bb865e-10f3-4e54-b65e-09784ff394bd,592895,API,Olark Chat,No,No,0,0.0,0,0.0,Olark Chat Conversation,,,,,,No,No,No,No,No,No,No,No,,,No,No,,,01.High,02.Medium,17.0,15.0,No,No,Modified
121410b2-937c-4f73-8275-e82913aa4664,646207,Landing Page Submission,Direct Traffic,No,No,1,6.0,1343,3.0,SMS Sent,India,Marketing Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,Might be,No,No,Select,Mumbai,02.Medium,01.High,14.0,18.0,No,Yes,SMS Sent
e15abe78-ce7f-4240-988e-1236e9e9aaa5,585775,Landing Page Submission,Google,No,No,0,4.0,2226,2.0,SMS Sent,India,Finance Management,Word Of Mouth,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Busy,Not Sure,No,No,Select,Mumbai,02.Medium,01.High,15.0,18.0,No,No,SMS Sent
7ba8d0be-f334-48d8-866f-ad0f20d61465,634631,Landing Page Submission,Direct Traffic,No,No,0,2.0,258,2.0,Email Opened,India,"Banking, Investment And Insurance",,,,No,No,No,No,No,No,No,No,,,No,No,,Other Metro Cities,02.Medium,02.Medium,14.0,16.0,No,Yes,Email Opened
bac862e0-1a38-471f-91b3-5877ba69dd95,634823,API,Google,No,No,0,3.0,344,1.0,Email Opened,India,,,,,No,No,No,No,No,No,No,No,,,No,No,,,02.Medium,02.Medium,14.0,15.0,No,No,Modified
2137cbbf-3002-4d5c-af2c-8bfc31e448d1,629507,API,Google,No,No,1,2.0,777,1.0,SMS Sent,India,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,,,No,No,Select,Select,,,,,No,No,SMS Sent
72d6e6ab-97f9-4d9f-bf49-01f1eb8d3e41,633105,API,Olark Chat,No,No,1,0.0,0,0.0,Olark Chat Conversation,,E-COMMERCE,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Lost to EINS,High in Relevance,No,No,Potential Lead,Other Cities,,,,,No,No,Modified
7e508a13-6f61-4e5d-834d-52573fb85b33,613660,Lead Add Form,,No,No,1,0.0,0,0.0,SMS Sent,,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Lost to EINS,,No,No,Select,Select,,,,,No,No,Modified
28f9b534-9cea-4003-86bf-72bcd8cd8026,619391,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,High in Relevance,No,No,Select,Select,02.Medium,01.High,15.0,17.0,No,No,SMS Sent
e84d1652-0579-49c9-ae90-9c6e1d2bb70d,581986,API,Olark Chat,No,No,0,0.0,0,0.0,Olark Chat Conversation,,,,,,No,No,No,No,No,No,No,No,,,No,No,,,01.High,02.Medium,17.0,15.0,No,No,Modified
df368684-5dc9-4c92-b872-e7fcef5f7ea4,639385,API,Olark Chat,No,No,0,0.0,0,0.0,Olark Chat Conversation,,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Interested in other courses,,No,No,Select,Select,02.Medium,02.Medium,15.0,15.0,No,No,Modified
ef149ca6-8147-4f93-9c33-a069e0a70ed1,633928,Landing Page Submission,Google,No,No,0,3.0,686,3.0,SMS Sent,India,Human Resource Management,Social Media,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,Might be,No,No,Select,Mumbai,02.Medium,01.High,13.0,18.0,No,No,Modified
30695f85-f772-469d-81c1-282c6f7e8f8b,645392,Lead Add Form,Welingak Website,No,No,1,0.0,0,0.0,SMS Sent,,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,,,No,No,Select,Select,02.Medium,02.Medium,15.0,15.0,No,No,SMS Sent
ca534927-9fd0-4102-b57c-91c2cbd5d58f,586948,Landing Page Submission,Direct Traffic,No,No,1,2.0,1522,2.0,SMS Sent,India,Finance Management,Select,Working Professional,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Potential Lead,Mumbai,02.Medium,01.High,14.0,20.0,No,Yes,SMS Sent
15714157-5196-4915-b008-d1e857d09122,581941,API,Google,No,No,0,8.0,393,2.0,Olark Chat Conversation,India,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Already a student,Worst,No,No,Student of SomeSchool,Select,01.High,02.Medium,16.0,14.0,No,No,Modified
aa7e4871-e2f5-4c6a-887a-040c3a7b80bb,595223,API,Olark Chat,No,No,0,4.0,10,2.0,Form Submitted on Website,India,Finance Management,Student of SomeSchool,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Already a student,Might be,No,No,Select,Mumbai,02.Medium,02.Medium,14.0,16.0,No,No,Modified
3180774d-9900-445c-8430-bd77181177a7,646412,API,Google,No,No,1,3.0,714,3.0,Email Opened,India,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Low in Relevance,No,No,Potential Lead,Mumbai,02.Medium,01.High,15.0,17.0,No,No,Email Opened
863b4764-b6fa-4164-98e7-b45d92259c32,652014,API,Google,No,No,1,2.0,1300,2.0,Email Opened,India,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,,,No,No,Select,Select,02.Medium,02.Medium,14.0,15.0,No,No,Modified
a8a0358f-a2fe-42c3-a154-0d21591a9de1,643963,API,Olark Chat,No,No,0,0.0,0,0.0,Olark Chat Conversation,,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,,,No,No,Select,Select,03.Low,02.Medium,12.0,15.0,No,No,Modified
bdc26aed-3c4f-4285-931c-10c92f0f6e50,582955,Landing Page Submission,NC_EDM,No,No,1,7.0,931,1.75,Email Opened,India,Human Resource Management,Advertisements,,,No,No,No,No,No,No,No,No,,,No,No,,Mumbai,01.High,02.Medium,16.0,16.0,No,No,Email Opened
d1ca64fd-6a91-4e1b-a845-9d30350aca70,615952,Landing Page Submission,Direct Traffic,No,No,0,6.0,748,2.0,Email Opened,Australia,Supply Chain Management,,,,No,No,No,No,No,No,No,No,,,No,No,,Mumbai,,,,,No,Yes,Email Opened
14fbb436-325e-4b9f-b30c-1a5e031d27d9,581868,API,Google,No,No,0,9.0,127,1.8,Olark Chat Conversation,United States,,,,,No,No,No,No,No,No,No,No,,,No,No,,,01.High,02.Medium,17.0,15.0,No,No,Modified
74735f3d-289d-461b-a141-c241e42339cd,613611,Landing Page Submission,Direct Traffic,No,No,0,4.0,231,4.0,Form Submitted on Website,Germany,Operations Management,Student of SomeSchool,,,No,No,No,No,No,No,No,No,,,No,No,,Thane & Outskirts,,,,,No,Yes,Modified
efbf4f2a-5652-4244-b89b-72b82e838285,626060,API,Google,No,No,0,3.0,1570,1.5,Email Opened,India,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,,,No,No,Select,Select,,,,,No,No,Email Opened
95e8e4d2-63fa-4a6f-8237-06e8f2d6c228,603515,Landing Page Submission,Google,No,No,0,2.0,56,2.0,Converted to Lead,India,Human Resource Management,Advertisements,,,No,No,No,No,No,No,No,No,,,No,No,,Mumbai,,,,,No,No,Modified
6071901c-d82e-40ff-83d7-33abe8546387,597171,Landing Page Submission,Google,No,No,1,4.0,875,4.0,SMS Sent,India,Operations Management,Advertisements,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,High in Relevance,No,No,Potential Lead,Thane & Outskirts,,,,,No,No,SMS Sent
3838e7d2-83e7-43ff-9368-5190b2bffe2e,619819,Landing Page Submission,Direct Traffic,No,No,0,6.0,9,6.0,SMS Sent,India,Finance Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,Might be,No,No,Select,Mumbai,,,,,No,Yes,SMS Sent
56b406f1-4afd-4931-922b-999d0c9380e9,646182,Landing Page Submission,Direct Traffic,No,No,1,2.0,179,2.0,Email Opened,India,Business Administration,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,,,No,No,Select,Other Metro Cities,02.Medium,02.Medium,14.0,16.0,No,Yes,Email Opened
f60d43ef-92ec-4fa5-8a7d-96ada5ba3d9b,627284,API,Olark Chat,No,No,1,0.0,0,0.0,SMS Sent,,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,,,No,No,Select,Select,,,,,No,No,SMS Sent
2a6eab24-d4d2-431f-801b-764ba3fce13c,624700,Landing Page Submission,Organic Search,No,No,1,5.0,428,5.0,Email Bounced,India,Travel and Tourism,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Potential Lead,Tier II Cities,,,,,No,No,Modified
eecc9f9d-67b9-4502-b826-ed5aa30967fe,619225,Landing Page Submission,Organic Search,Yes,No,1,19.0,1146,2.71,Page Visited on Website,India,Rural and Agribusiness,Select,Working Professional,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Select,Other Cities,01.High,02.Medium,17.0,13.0,No,Yes,Page Visited on Website
8d67be10-3421-400f-8264-9b6552981c5e,638503,Landing Page Submission,Direct Traffic,No,No,1,3.0,802,3.0,SMS Sent,India,Supply Chain Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Select,Mumbai,02.Medium,01.High,14.0,18.0,No,Yes,SMS Sent
3508d243-e72e-4b7a-ab0d-56f33a7bb85f,617259,API,Olark Chat,No,No,0,0.0,0,0.0,SMS Sent,,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,,No,No,Select,Select,,,,,No,No,SMS Sent
aa4180a5-84f1-4e67-8d90-0c8403070a59,602627,Landing Page Submission,Organic Search,No,No,1,4.0,47,4.0,SMS Sent,India,IT Projects Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,High in Relevance,No,No,Potential Lead,Mumbai,,,,,No,Yes,SMS Sent
48af1f76-3059-4848-9dd2-d787a77285e9,650291,API,Google,No,No,1,4.0,1048,1.33,Email Opened,India,Operations Management,Select,Working Professional,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Potential Lead,Select,02.Medium,02.Medium,15.0,16.0,No,No,Email Opened
746e8acf-ff09-4dff-9ce1-475588b005b9,651799,Lead Add Form,Welingak Website,No,No,1,0.0,0,0.0,Email Link Clicked,,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,,,No,No,Select,Select,02.Medium,02.Medium,15.0,15.0,No,No,Email Link Clicked
9949e742-4067-43c1-97fc-5ffa5867cade,611884,API,Google,No,No,0,4.0,84,4.0,SMS Sent,India,Business Administration,Multiple Sources,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,Not Sure,No,No,Select,Mumbai,,,,,No,No,SMS Sent
c2484d26-f273-4fba-b0b1-a3fec523c15a,599056,Landing Page Submission,Organic Search,Yes,No,0,5.0,296,5.0,SMS Sent,India,Media and Advertising,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,switched off,,No,No,Select,Other Cities of Maharashtra,,,,,No,No,SMS Sent
63465059-ffa4-41c2-a501-bd89b710ec59,606878,Landing Page Submission,Direct Traffic,No,No,0,4.0,173,2.0,Email Opened,United Arab Emirates,Finance Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,,No,No,Select,Other Cities,,,,,No,Yes,Email Opened
f6b97a74-5ba9-4cb2-befd-0a42d86b55db,616068,API,Olark Chat,No,No,1,0.0,0,0.0,Email Opened,,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Low in Relevance,No,No,Potential Lead,Mumbai,,,,,No,No,Email Opened
7278f0c8-6a8e-4ab7-8a8e-9241482afd15,635329,Landing Page Submission,Direct Traffic,No,No,0,5.0,1961,5.0,SMS Sent,India,International Business,,,,No,No,No,No,No,No,No,No,,,No,No,,Mumbai,02.Medium,01.High,14.0,18.0,No,Yes,Modified
f42bb2e9-8623-4ab8-97bb-209d7f21918f,609892,Landing Page Submission,Direct Traffic,No,No,1,4.0,887,4.0,Email Opened,India,Marketing Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Low in Relevance,No,No,Potential Lead,Mumbai,,,,,No,Yes,Email Opened
90bdf5c9-8d82-438a-9f02-4effc914059b,582756,Landing Page Submission,Google,No,No,1,4.0,1146,2.0,Email Opened,United States,IT Projects Management,Select,Working Professional,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Low in Relevance,No,No,Potential Lead,Mumbai,02.Medium,01.High,14.0,17.0,No,Yes,Email Opened
1233790a-f2b2-4828-8aa5-b0dca81ac96f,586377,Landing Page Submission,Direct Traffic,No,No,0,1.0,533,1.0,Converted to Lead,India,Operations Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Already a student,,No,No,Select,Mumbai,01.High,01.High,16.0,18.0,No,Yes,Modified
745680c9-a113-442f-a0f2-f53d09c285d5,630663,API,Organic Search,Yes,No,0,2.0,274,2.0,Email Bounced,India,,,,,No,No,No,No,No,No,No,No,,,No,No,,,,,,,No,No,Modified
b5e00633-3d8a-4761-a5e3-b8ffe170f0c8,624960,Landing Page Submission,Direct Traffic,No,No,0,6.0,587,3.0,Page Visited on Website,India,Human Resource Management,Word Of Mouth,,,No,No,No,No,No,No,No,No,,,No,No,,Mumbai,02.Medium,01.High,14.0,18.0,No,Yes,Modified
f65e8f50-2a48-4fb1-ba4d-69df210a2b93,590182,Landing Page Submission,Google,No,No,0,10.0,407,2.5,Email Opened,India,Finance Management,Word Of Mouth,Working Professional,Better Career Prospects,No,No,No,No,No,No,No,No,Already a student,Not Sure,No,No,Select,Mumbai,01.High,01.High,17.0,18.0,No,Yes,Email Opened
e1318bd2-4ba9-4870-beb3-7d64a4b70403,594041,Landing Page Submission,Direct Traffic,Yes,No,0,2.0,150,2.0,SMS Sent,India,Finance Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,Might be,No,No,Select,Other Cities of Maharashtra,03.Low,01.High,12.0,17.0,No,No,SMS Sent
35edb0f7-9466-4e9f-9e38-091967af9b7f,598246,API,Google,No,No,1,7.0,1479,2.33,SMS Sent,India,,,,,No,No,No,No,No,No,No,No,,,No,No,,,,,,,No,No,SMS Sent
8c2d6237-f8bf-4fd5-a98a-951bc13d0312,628438,Landing Page Submission,Google,Yes,No,0,2.0,310,2.0,Email Bounced,India,Hospitality Management,Online Search,,,No,No,No,No,No,No,No,No,,,No,No,,Thane & Outskirts,,,,,No,No,Modified
4df6b1e5-6234-4ab5-959a-ca7927b6ca7b,628396,API,Olark Chat,No,No,1,1.0,1172,1.0,SMS Sent,,,,,,No,No,No,No,No,No,No,No,,,No,No,,,,,,,No,No,SMS Sent
8b62718b-8bec-4dae-a366-54cfaf02035b,594035,Landing Page Submission,Google,No,No,0,4.0,30,2.0,Olark Chat Conversation,India,IT Projects Management,Other,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Diploma holder (Not Eligible),,No,No,Select,Mumbai,,,,,No,No,Olark Chat Conversation
1d910d9b-78db-4eac-8660-22089664f450,604182,Landing Page Submission,Direct Traffic,No,No,0,5.0,1430,2.5,Email Opened,India,Hospitality Management,Word Of Mouth,,,No,No,No,No,No,No,No,No,,,No,No,,Mumbai,,,,,No,No,Email Opened
bac211dd-6c27-4b17-bd5d-8892f6763fbb,651696,Landing Page Submission,Google,No,No,0,4.0,1452,4.0,Page Visited on Website,India,Finance Management,Online Search,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Interested in other courses,,No,No,Select,Thane & Outskirts,02.Medium,01.High,15.0,17.0,No,No,Modified
e227a926-4169-4064-b8d2-01f776ee335b,627187,API,Organic Search,No,No,1,4.0,420,4.0,SMS Sent,India,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Select,Select,,,,,No,No,SMS Sent
52c70786-1d0e-43f7-8aab-31764b8f205b,591151,Landing Page Submission,Direct Traffic,Yes,No,0,1.0,229,1.0,Email Bounced,India,IT Projects Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Not doing further education,Not Sure,No,No,Select,Other Metro Cities,01.High,02.Medium,16.0,13.0,No,No,Email Bounced
b9984279-2d76-41e0-a5f3-e14d6ff68f20,660048,API,Organic Search,No,No,0,7.0,96,2.33,Email Opened,India,,,,,No,No,No,No,No,No,No,No,,,No,No,,,02.Medium,02.Medium,13.0,15.0,No,No,Email Opened
b6919422-485a-439e-8fff-020fa30774e8,627287,Landing Page Submission,Google,No,No,0,6.0,386,6.0,SMS Sent,India,Finance Management,Online Search,,,No,No,No,No,No,No,No,No,,,No,No,,Mumbai,,,,,No,No,SMS Sent
0a22cccf-8c65-4650-83e6-5a23c929727e,601514,Landing Page Submission,Organic Search,No,No,1,9.0,1424,2.25,SMS Sent,India,International Business,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Not Sure,No,No,Potential Lead,Tier II Cities,,,,,No,Yes,SMS Sent
8f3ae9a7-1397-493b-a5f8-281bf10d0a59,644642,API,Olark Chat,No,No,1,1.0,832,1.0,Email Opened,India,"Banking, Investment And Insurance",Select,Working Professional,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Potential Lead,Thane & Outskirts,02.Medium,01.High,14.0,17.0,No,Yes,Email Opened
14c2bebb-5262-4237-ba0d-6448a0cd0d57,613322,Landing Page Submission,Direct Traffic,No,No,1,4.0,128,4.0,SMS Sent,India,Supply Chain Management,,,,No,No,No,No,No,No,No,No,,,No,No,,Thane & Outskirts,,,,,No,Yes,SMS Sent
b1126e6a-db8c-41e2-a471-eb88890e1bb3,588170,Landing Page Submission,Direct Traffic,No,No,1,6.0,721,1.5,Olark Chat Conversation,India,Supply Chain Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Closed by Horizzon,High in Relevance,No,No,Select,Mumbai,02.Medium,01.High,15.0,18.0,No,Yes,Modified
a71cc8d6-f2b1-4bc3-aab4-78dbc6471c9d,628150,API,Direct Traffic,No,No,0,6.0,397,6.0,Olark Chat Conversation,India,,,,,No,No,No,No,No,No,No,No,,,No,No,,,,,,,No,No,Modified
11ffd74c-dcf9-4b85-b73d-0aa4a8adab7d,603645,API,Olark Chat,No,No,1,0.0,0,0.0,Email Opened,,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,,,No,No,Select,Select,,,,,No,No,Email Opened
195b618f-d944-4da2-8eeb-d21842f0c74e,612736,Landing Page Submission,Google,Yes,No,1,6.0,1668,6.0,SMS Sent,India,Marketing Management,Student of SomeSchool,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Select,Mumbai,,,,,No,No,SMS Sent
4f780463-8e15-4ffc-9c02-c3cfe2a3c4d4,605299,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,,Human Resource Management,Select,Working Professional,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Select,Select,,,,,No,No,SMS Sent
eb138456-d452-4a7a-a152-427e755a0099,580727,API,Google,No,No,0,3.0,63,1.5,Email Opened,,Business Administration,Select,Working Professional,Better Career Prospects,No,No,No,No,No,No,No,No,Interested  in full time MBA,Low in Relevance,No,No,Potential Lead,Select,02.Medium,02.Medium,14.0,16.0,No,No,Modified
8afd6851-cdb3-4142-9b68-8aec155341cb,611101,API,Olark Chat,No,No,0,0.0,0,0.0,Page Visited on Website,,,,,,No,No,No,No,No,No,No,No,,,No,No,,,,,,,No,No,Page Visited on Website
f0b215fc-88b4-4ca2-ab06-7785e7726203,598821,Lead Add Form,Reference,No,No,1,0.0,0,0.0,Email Opened,,Hospitality Management,Select,Student,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Low in Relevance,No,No,Other Leads,Mumbai,,,,,No,No,Email Opened
130fa4f2-293b-4cd0-8e5c-5cb9974340fb,607799,Landing Page Submission,Google,No,No,1,7.0,1600,2.33,Email Opened,India,Human Resource Management,Online Search,Working Professional,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Low in Relevance,No,No,Potential Lead,Mumbai,02.Medium,01.High,14.0,20.0,No,No,Modified
71abbcb0-ea53-4e29-affd-7ab4151a41a8,652506,Landing Page Submission,Google,No,No,1,4.0,1120,4.0,Email Opened,India,Finance Management,Other,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,High in Relevance,No,No,Select,Mumbai,02.Medium,01.High,15.0,18.0,No,No,Modified
8aec6bc2-7d79-473e-9c3d-0dde74d797a3,639636,Lead Add Form,Reference,No,No,0,0.0,0,0.0,Email Opened,,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,Low in Relevance,No,No,Potential Lead,Thane & Outskirts,02.Medium,01.High,14.0,19.0,No,No,Email Opened
221eff12-ce97-483f-bddf-11c475d8a397,582870,API,Olark Chat,No,No,0,0.0,0,0.0,Olark Chat Conversation,,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Interested  in full time MBA,,No,No,Potential Lead,Select,02.Medium,02.Medium,15.0,16.0,No,No,Modified
d8e00ee5-a292-40aa-a7f8-500ceb808dc7,593339,Landing Page Submission,Direct Traffic,No,No,0,2.0,423,2.0,Email Opened,India,Finance Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Busy,Not Sure,No,No,Select,Mumbai,01.High,01.High,16.0,18.0,No,Yes,Email Opened
95fec0e3-e4b1-4f77-8a50-72d60681e2a6,616275,Landing Page Submission,Organic Search,No,No,0,9.0,62,2.25,Email Link Clicked,India,Human Resource Management,,,,No,No,No,No,No,No,No,No,,,No,No,,Other Cities of Maharashtra,,,,,No,Yes,Modified
b9834a8b-9ab8-40b5-9d85-921f00aa6dd9,633608,Landing Page Submission,Google,No,No,0,3.0,95,3.0,Page Visited on Website,India,Finance Management,Word Of Mouth,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,Not Sure,No,No,Select,Mumbai,02.Medium,01.High,15.0,18.0,No,No,Modified
fea00034-65c0-499f-8423-84daba74c7e3,639571,Landing Page Submission,Organic Search,No,No,1,4.0,344,4.0,Email Opened,India,Marketing Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Low in Relevance,No,No,Potential Lead,Mumbai,02.Medium,01.High,14.0,20.0,No,Yes,Email Opened
df85d4d8-34f0-4aaf-b1ec-0bbd7f5cb59e,650189,Landing Page Submission,Google,No,No,0,7.0,214,7.0,Email Opened,India,Marketing Management,Word Of Mouth,,,No,No,No,No,No,No,No,No,,,No,No,,Mumbai,02.Medium,01.High,14.0,18.0,No,Yes,Email Opened
159602f6-af71-4db2-81e1-99713062561f,588096,Landing Page Submission,Direct Traffic,Yes,No,0,2.0,124,2.0,SMS Sent,United States,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,number not provided,Worst,No,No,Select,Select,02.Medium,01.High,13.0,17.0,No,No,SMS Sent
19b85e12-0c37-4a8f-bc73-7da73f6c046a,635851,Landing Page Submission,Google,No,No,0,5.0,432,5.0,Email Opened,India,Media and Advertising,Other,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Interested in other courses,,No,No,Select,Mumbai,02.Medium,01.High,13.0,17.0,No,No,Modified
d5ca5847-b4ad-4026-a756-180e96a55b9f,642242,API,Olark Chat,No,No,0,0.0,0,0.0,Olark Chat Conversation,,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Already a student,,No,No,Select,Select,01.High,02.Medium,17.0,15.0,No,No,Modified
c9ed4b19-13d9-4405-99f9-8cc18860d510,617313,API,Olark Chat,No,No,1,0.0,0,0.0,SMS Sent,,Marketing Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Low in Relevance,No,No,Potential Lead,Thane & Outskirts,,,,,No,No,SMS Sent
2092dade-452d-4e3f-9f40-ea5ed0fa0c5d,598347,Landing Page Submission,Organic Search,No,No,0,3.0,10,3.0,Page Visited on Website,India,IT Projects Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Not doing further education,Not Sure,No,No,Select,Other Cities of Maharashtra,,,,,No,No,Modified
031ff09b-ea97-4a95-a03e-8dae56dd8f8d,610164,API,Google,No,No,0,1.0,55,1.0,Converted to Lead,India,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Interested  in full time MBA,Worst,No,No,Other Leads,Select,,,,,No,No,Modified
